gene,score_kmeans,score_agg,score_pca,consistency_score
RP11-644F5.11,0.0,0.0,0.0,3.546760266179288e-05
NCAPD2,0.0,0.0,0.0,3.546328645445956e-05
GMPR2,0.0,0.0,0.0,3.545009922837053e-05
CEP57L1,0.0,0.0,0.0,3.54248451211818e-05
AC006369.2,0.0,0.0,0.0,3.542220434756881e-05
NAP1L4,0.0,0.0,0.0,3.5409678542003454e-05
CKMT2-AS1,0.0,0.0,0.0,3.5400656163802966e-05
STK24,0.0,0.0,0.0,3.5398452242697164e-05
NMRK1,0.0,0.0,0.0,3.5371142715133335e-05
MCL1,0.0,0.0,0.0,3.53524829625374e-05
KANSL1,0.0,0.0,0.0,3.5347916238679605e-05
AGO2,0.0,0.0,0.0,3.5344723983722005e-05
PCBD2,0.0,0.0,0.0,3.533589951376127e-05
LIPT1,0.0,0.0,0.0,3.5329763710360536e-05
MKS1,0.0,0.0,0.0,3.532972104430969e-05
KHSRP,0.0,0.0,0.0,3.5323761243369326e-05
C22orf39,0.0,0.0,0.0,3.532306833012506e-05
FAM96B,0.0,0.0,0.0,3.532177459668076e-05
PGAP1,0.0,0.0,0.0,3.5309958254887146e-05
SH2D1B,0.0,0.0,0.0,3.5304626168091424e-05
MRPS11,0.0,0.0,0.0,3.530045860078582e-05
CCNK,0.0,0.0,0.0,3.529791639319148e-05
RPL37A,0.0,0.0,0.0,3.5270238584298123e-05
AC007383.3,0.0,0.0,0.0,3.525924146060901e-05
ISG20,0.0,0.0,0.0,3.525646485897369e-05
PTPLAD2,0.0,0.0,0.0,3.524740715475346e-05
FAM198B,0.0,0.0,0.0,3.523368266162024e-05
TRIB2,0.0,0.0,0.0,3.523188141050309e-05
ZNF224,0.0,0.0,0.0,3.521841155451416e-05
ANAPC1,0.0,0.0,0.0,3.521106642460742e-05
CMTM8,0.0,0.0,0.0,3.5208372662322305e-05
DDAH2,0.0,0.0,0.0,3.520614991741325e-05
ZNF830,0.0,0.0,0.0,3.5199211661196334e-05
FBL,0.0,0.0,0.0,3.51952296416406e-05
S100Z,0.0,0.0,0.0,3.519064919846401e-05
DKK3,0.0,0.0,0.0,3.518256505807769e-05
ADPRM,0.0,0.0,0.0,3.5172140632288375e-05
SPIN2B,0.0,0.0,0.0,3.517025276502801e-05
FERMT3,0.0,0.0,0.0,3.516878546916562e-05
CTD-2186M15.3,0.0,0.0,0.0,3.5168442066798795e-05
TSPAN14,0.0,0.0,0.0,3.516303222494445e-05
ZRANB1,0.0,0.0,0.0,3.515146644465058e-05
ZNF740,0.0,0.0,0.0,3.514417849286114e-05
GPR42,0.0,0.0,0.0,3.5130621095729735e-05
ZNF720,0.0,0.0,0.0,3.512999023320575e-05
RPS29,0.0,0.0,0.0,3.512231280525821e-05
CTD-2287O16.5,0.0,0.0,0.0,3.511992101091113e-05
RAB22A,0.0,0.0,0.0,3.511850684452012e-05
RNF187,0.0,0.0,0.0,3.511384298031001e-05
DOCK9-AS2,0.0,0.0,0.0,3.511326328536854e-05
ZNF80,0.0,0.0,0.0,3.5104589032457644e-05
hsa-mir-1199,0.0,0.0,0.0,3.51045135694015e-05
CTSK,0.0,0.0,0.0,3.510449331953993e-05
L1TD1,0.0,0.0,0.0,3.5104462961326225e-05
RP11-381K20.2,0.0,0.0,0.0,3.510436072525262e-05
CCDC71L,0.0,0.0,0.0,3.5095822220221076e-05
MEGF9,0.0,0.0,0.0,3.5094471837500176e-05
CLDND2,0.0,0.0,0.0,3.508213914012419e-05
VIT,0.0,0.0,0.0,3.5082035602652974e-05
CCRL2,0.0,0.0,0.0,3.508202866375576e-05
MYO1D,0.0,0.0,0.0,3.5081961034574835e-05
SAV1,0.0,0.0,0.0,3.507155588914115e-05
BRD9,0.0,0.0,0.0,3.5067214016486324e-05
TAF2,0.0,0.0,0.0,3.506513458037332e-05
ESYT2,0.0,0.0,0.0,3.506400380819794e-05
RP11-798M19.6,0.0,0.0,0.0,3.506104187187585e-05
OLIG1,0.0,0.0,0.0,3.5060734711916224e-05
BHLHE40-AS1,0.0,0.0,0.0,3.505794381198733e-05
MYO5C,0.0,0.0,0.0,3.5057880916559086e-05
RP13-131K19.2,0.0,0.0,0.0,3.505776639918863e-05
SPIRE1,0.0,0.0,0.0,3.505774790009034e-05
PDE2A,0.0,0.0,0.0,3.505773785128871e-05
AC006116.20,0.0,0.0,0.0,3.50577127887889e-05
ZNF300,0.0,0.0,0.0,3.5057712038116456e-05
C1orf213,0.0,0.0,0.0,3.5057697233792694e-05
HOXA5,0.0,0.0,0.0,3.505765956895945e-05
RP11-677M14.7,0.0,0.0,0.0,3.5057650701518255e-05
FAM209A,0.0,0.0,0.0,3.505765051911962e-05
CTD-2015H6.3,0.0,0.0,0.0,3.505763013261968e-05
ZNF239,0.0,0.0,0.0,3.505761880481947e-05
RP11-879F14.2,0.0,0.0,0.0,3.505761654457053e-05
RP11-560J1.2,0.0,0.0,0.0,3.5057616535718854e-05
RAB6B,0.0,0.0,0.0,3.5057607477020205e-05
KCTD1,0.0,0.0,0.0,3.505760008809575e-05
C1orf172,0.0,0.0,0.0,3.505759539396602e-05
RP11-15A1.7,0.0,0.0,0.0,3.5057539541188304e-05
LINC00852,0.0,0.0,0.0,3.505751812870147e-05
HDGFRP3,0.0,0.0,0.0,3.505750327986769e-05
OVGP1,0.0,0.0,0.0,3.5057495397667895e-05
CABP7,0.0,0.0,0.0,3.505745460699352e-05
HSPB9,0.0,0.0,0.0,3.5057431969045874e-05
GRIK4,0.0,0.0,0.0,3.505742228445967e-05
RP11-196G11.2,0.0,0.0,0.0,3.505741813173275e-05
STX16-NPEPL1,0.0,0.0,0.0,3.50574059340717e-05
TIGD5,0.0,0.0,0.0,3.505740263404585e-05
MED31,0.0,0.0,0.0,3.5053302287403406e-05
MOB2,0.0,0.0,0.0,3.5051788225900654e-05
RP11-403I13.8,0.0,0.0,0.0,3.50515736236408e-05
CXXC1,0.0,0.0,0.0,3.505144393195045e-05
NOC2L,0.0,0.0,0.0,3.504327151358178e-05
C1orf56,0.0,0.0,0.0,3.5036517712066354e-05
SLC25A20,0.0,0.0,0.0,3.5027476914287645e-05
JMJD7-PLA2G4B,0.0,0.0,0.0,3.5026509454972864e-05
VNN3,0.0,0.0,0.0,3.5026473168378095e-05
RET,0.0,0.0,0.0,3.5026462964135025e-05
TIGD7,0.0,0.0,0.0,3.5026462960544114e-05
RP11-83N9.5,0.0,0.0,0.0,3.5026462419554653e-05
TMEM241,0.0,0.0,0.0,3.502641090916192e-05
B3GNT5,0.0,0.0,0.0,3.502640299944714e-05
PRR7-AS1,0.0,0.0,0.0,3.502636504577551e-05
CXorf23,0.0,0.0,0.0,3.502614694609411e-05
AC104809.3,0.0,0.0,0.0,3.5026137978527393e-05
NGRN,0.0,0.0,0.0,3.5025997152218995e-05
DOK4,0.0,0.0,0.0,3.502597637242302e-05
KIAA1429,0.0,0.0,0.0,3.502588362825034e-05
XKR6,0.0,0.0,0.0,3.502586400002816e-05
HDAC5,0.0,0.0,0.0,3.502297558483688e-05
UGGT2,0.0,0.0,0.0,3.502136797148329e-05
MIR4453,0.0,0.0,0.0,3.501426194572705e-05
ZNF213,0.0,0.0,0.0,3.5011247460797046e-05
NMNAT3,0.0,0.0,0.0,3.5008066288727336e-05
CASC4,0.0,0.0,0.0,3.5006693036282066e-05
CSNK1E,0.0,0.0,0.0,3.499861748186828e-05
IL10RB-AS1,0.0,0.0,0.0,3.499793099825411e-05
ZCCHC11,0.0,0.0,0.0,3.499652515141851e-05
USP46-AS1,0.0,0.0,0.0,3.498560475614579e-05
GDPD3,0.0,0.0,0.0,3.498556879251914e-05
IL13RA1,0.0,0.0,0.0,3.498488382355268e-05
RP11-254F7.2,0.0,0.0,0.0,3.498417914774086e-05
CCL5,0.0,0.0,0.0,3.497935693684462e-05
AFF3,0.0,0.0,0.0,3.4978212173647964e-05
TMEM159,0.0,0.0,0.0,3.497321622183725e-05
PTPRM,0.0,0.0,0.0,3.4972029453350345e-05
NUP62CL,0.0,0.0,0.0,3.4971799244278224e-05
VWDE,0.0,0.0,0.0,3.497177492232979e-05
RP11-452H21.4,0.0,0.0,0.0,3.497157581989128e-05
CCNT2-AS1,0.0,0.0,0.0,3.4971484188001915e-05
NPAS2,0.0,0.0,0.0,3.497141405021634e-05
ESR2,0.0,0.0,0.0,3.497136823432925e-05
STEAP1B,0.0,0.0,0.0,3.497136823432925e-05
AP001046.6,0.0,0.0,0.0,3.497136031515128e-05
RP11-361D15.2,0.0,0.0,0.0,3.497133599329904e-05
RP3-329E20.2,0.0,0.0,0.0,3.4971244361610375e-05
FNBP1L,0.0,0.0,0.0,3.497119741095132e-05
ADORA2B,0.0,0.0,0.0,3.49711849709716e-05
ELANE,0.0,0.0,0.0,3.497106109846192e-05
RP11-791G15.2,0.0,0.0,0.0,3.497099944443302e-05
NPPA-AS1,0.0,0.0,0.0,3.4970845594740386e-05
CRYGS,0.0,0.0,0.0,3.497082410082727e-05
DGUOK-AS1,0.0,0.0,0.0,3.497082410082727e-05
CSRP2,0.0,0.0,0.0,3.497076188258323e-05
RP4-794H19.1,0.0,0.0,0.0,3.497074038868642e-05
KHDRBS2,0.0,0.0,0.0,3.497070022873399e-05
RP11-290D2.3,0.0,0.0,0.0,3.497067025137214e-05
FOXD2,0.0,0.0,0.0,3.497067025137214e-05
IL1RL2,0.0,0.0,0.0,3.497065441314646e-05
C1orf115,0.0,0.0,0.0,3.495905972929299e-05
RP11-421L21.2,0.0,0.0,0.0,3.4958895798899644e-05
RP1-140A9.1,0.0,0.0,0.0,3.4958821563664945e-05
NT5DC3,0.0,0.0,0.0,3.495881336059099e-05
RP11-356N1.2,0.0,0.0,0.0,3.495868007063905e-05
AC007228.5,0.0,0.0,0.0,3.4958666565338807e-05
FAM106A,0.0,0.0,0.0,3.49586599753297e-05
LINC01119,0.0,0.0,0.0,3.495864717915719e-05
MAP10,0.0,0.0,0.0,3.495861930349984e-05
FAM3D,0.0,0.0,0.0,3.495860327980147e-05
LRRC37A2,0.0,0.0,0.0,3.495858427003386e-05
EPPK1,0.0,0.0,0.0,3.495856619115093e-05
HIST2H2BF,0.0,0.0,0.0,3.4958549242198854e-05
LZTS1,0.0,0.0,0.0,3.4958549242198854e-05
AC124944.3,0.0,0.0,0.0,3.495854445934991e-05
AD000671.6,0.0,0.0,0.0,3.49585370720827e-05
ZFYVE9,0.0,0.0,0.0,3.495853341473384e-05
ZBTB20-AS1,0.0,0.0,0.0,3.495851307317699e-05
CDC6,0.0,0.0,0.0,3.495850161664149e-05
MEX3B,0.0,0.0,0.0,3.495849613426184e-05
SLC4A4,0.0,0.0,0.0,3.49584735312304e-05
RNF32,0.0,0.0,0.0,3.4958465118537496e-05
S100A5,0.0,0.0,0.0,3.495844189597141e-05
DMC1,0.0,0.0,0.0,3.495843852581655e-05
SCARF2,0.0,0.0,0.0,3.4958436943069704e-05
ZACN,0.0,0.0,0.0,3.495842946953527e-05
MMP9,0.0,0.0,0.0,3.49584223099527e-05
TCAP,0.0,0.0,0.0,3.4958421700948764e-05
CEP55,0.0,0.0,0.0,3.49584023623918e-05
RASIP1,0.0,0.0,0.0,3.495840119774305e-05
LRP12,0.0,0.0,0.0,3.495839557439517e-05
ABHD1,0.0,0.0,0.0,3.4958391054668654e-05
ATP6V0E2-AS1,0.0,0.0,0.0,3.495836054931138e-05
KANK3,0.0,0.0,0.0,3.49583114852283e-05
CTC-459F4.3,0.0,0.0,0.0,3.493377418110803e-05
A1BG,0.0,0.0,0.0,3.493175506193475e-05
COQ7,0.0,0.0,0.0,3.492943729824446e-05
SEC16A,0.0,0.0,0.0,3.491795017931942e-05
CDR2,0.0,0.0,0.0,3.4915518638275955e-05
TBC1D10A,0.0,0.0,0.0,3.490844664212812e-05
PTGER4,0.0,0.0,0.0,3.4907195143497407e-05
MCM10,0.0,0.0,0.0,3.490692940411991e-05
ZNF281,0.0,0.0,0.0,3.48915626013029e-05
ATP6V1H,0.0,0.0,0.0,3.488782818101886e-05
NUP88,0.0,0.0,0.0,3.4883459916841486e-05
FTX,0.0,0.0,0.0,3.4878987606536015e-05
STIM1,0.0,0.0,0.0,3.4862548977941874e-05
MORC3,0.0,0.0,0.0,3.485877505570843e-05
DHRS3,0.0,0.0,0.0,3.484815215934041e-05
YIPF1,0.0,0.0,0.0,3.4844258356499084e-05
ACSF2,0.0,0.0,0.0,3.48347307221172e-05
MAP4K4,0.0,0.0,0.0,3.483127442624627e-05
FAM35A,0.0,0.0,0.0,3.482979203612278e-05
MAPKAP1,0.0,0.0,0.0,3.4824711154448424e-05
RBM33,0.0,0.0,0.0,3.4823970892771177e-05
SNW1,0.0,0.0,0.0,3.48226408594258e-05
NAPB,0.0,0.0,0.0,3.481931242608587e-05
LINC01137,0.0,0.0,0.0,3.481419017199416e-05
C19orf24,0.0,0.0,0.0,3.480895011710383e-05
ZNF180,0.0,0.0,0.0,3.4799712634349186e-05
SIN3A,0.0,0.0,0.0,3.479958938841325e-05
CHST14,0.0,0.0,0.0,3.4795296152589785e-05
FAM53B,0.0,0.0,0.0,3.478884950635578e-05
CENPW,0.0,0.0,0.0,3.478369260513075e-05
XRCC3,0.0,0.0,0.0,3.478280304060539e-05
ACOT8,0.0,0.0,0.0,3.477148850851014e-05
FTCDNL1,0.0,0.0,0.0,3.4754984845264944e-05
CDK5R1,0.0,0.0,0.0,3.475183078476502e-05
ZBED6CL,0.0,0.0,0.0,3.4733989138687855e-05
AC013449.1,0.0,0.0,0.0,3.472917205234795e-05
IPPK,0.0,0.0,0.0,3.472875122319142e-05
WDR46,0.0,0.0,0.0,3.469275850306438e-05
JADE2,0.0,0.0,0.0,3.468545637425482e-05
RBM12,0.0,0.0,0.0,3.466356817685997e-05
POLA1,0.0,0.0,0.0,3.464540501394164e-05
RUFY1,0.0,0.0,0.0,3.462869246438907e-05
DPY19L3,0.0,0.0,0.0,3.461204853363911e-05
ZC3H14,0.0,0.0,0.0,3.459668347020661e-05
ZFAND2A,0.0,0.0,0.0,3.459493187238298e-05
CTA-204B4.2,0.0,0.0,0.0,3.4592675152584634e-05
MAN1B1,0.0,0.0,0.0,3.459007380249985e-05
KDELC2,0.0,0.0,0.0,3.458977245947167e-05
DPY19L1,0.0,0.0,0.0,3.458744064073007e-05
PAQR3,0.0,0.0,0.0,3.4585339748839923e-05
SBNO1,0.0,0.0,0.0,3.458378331303294e-05
HLA-DQB1,0.0,0.0,0.0,3.457885143132095e-05
RP4-594I10.3,0.0,0.0,0.0,3.456978732393085e-05
FAM86C1,0.0,0.0,0.0,3.456193503743091e-05
MLYCD,0.0,0.0,0.0,3.4557145287550445e-05
CREM,0.0,0.0,0.0,3.454179790639831e-05
MON1A,0.0,0.0,0.0,3.45315382641837e-05
C3orf18,0.0,0.0,0.0,3.453018255697858e-05
KLHDC4,0.0,0.0,0.0,3.452791402967931e-05
FIS1,0.0,0.0,0.0,3.4527625528795465e-05
CLK1,0.0,0.0,0.0,3.4524765468759345e-05
RP11-544A12.8,0.0,0.0,0.0,3.4506300445111055e-05
SLC2A8,0.0,0.0,0.0,3.449987635927943e-05
JOSD1,0.0,0.0,0.0,3.44842445201491e-05
TAF6L,0.0,0.0,0.0,3.44761402819045e-05
HIST1H4J,0.0,0.0,0.0,3.447362103024173e-05
ADCK2,0.0,0.0,0.0,3.4464269171485015e-05
MRPL49,0.0,0.0,0.0,3.446189934647717e-05
TRA2B,0.0,0.0,0.0,3.446030530677098e-05
BZW1,0.0,0.0,0.0,3.4458158309724434e-05
ZBTB43,0.0,0.0,0.0,3.444449428788448e-05
CFLAR,0.0,0.0,0.0,3.444280452210152e-05
CTB-31O20.2,0.0,0.0,0.0,3.4441193269430595e-05
CLEC11A,0.0,0.0,0.0,3.443312913974658e-05
ZSCAN9,0.0,0.0,0.0,3.443056798988729e-05
PSMD9,0.0,0.0,0.0,3.441816555464315e-05
PAF1,0.0,0.0,0.0,3.441482503279613e-05
HYAL3,0.0,0.0,0.0,3.441315412973489e-05
RAB31,0.0,0.0,0.0,3.441112411854104e-05
FAM45A,0.0,0.0,0.0,3.4409572325428046e-05
TMEM62,0.0,0.0,0.0,3.4406294960519024e-05
FMNL2,0.0,0.0,0.0,3.440592596130524e-05
ELMO3,0.0,0.0,0.0,3.440582777813617e-05
RNF7,0.0,0.0,0.0,3.44049914071879e-05
PCED1A,0.0,0.0,0.0,3.4399643075185144e-05
CORO1A,0.0,0.0,0.0,3.43673092211706e-05
TNPO1,0.0,0.0,0.0,3.43657828248401e-05
SLC22A18,0.0,0.0,0.0,3.4360620232051695e-05
KTN1,0.0,0.0,0.0,3.435628622661197e-05
IQSEC1,0.0,0.0,0.0,3.435276264961481e-05
MED13,0.0,0.0,0.0,3.435166385589601e-05
KIF3C,0.0,0.0,0.0,3.433751723597613e-05
SDF2L1,0.0,0.0,0.0,3.433694688402884e-05
NDST2,0.0,0.0,0.0,3.432888056448841e-05
ELF4,0.0,0.0,0.0,3.4328163427301674e-05
AIFM3,0.0,0.0,0.0,3.4325458522312005e-05
RP11-463J10.3,0.0,0.0,0.0,3.432477074826047e-05
ZNF347,0.0,0.0,0.0,3.4317833784042335e-05
MAFB,0.0,0.0,0.0,3.431421906110374e-05
SUPT4H1,0.0,0.0,0.0,3.4305757043829735e-05
GPR160,0.0,0.0,0.0,3.42727154006244e-05
ERGIC2,0.0,0.0,0.0,3.4264522962936284e-05
SNX9,0.0,0.0,0.0,3.426167235547885e-05
C19orf12,0.0,0.0,0.0,3.426008197331994e-05
ILK,0.0,0.0,0.0,3.4234505325052694e-05
ABRACL,0.0,0.0,0.0,3.4212077776474914e-05
GPBAR1,0.0,0.0,0.0,3.421133695234739e-05
CELF2,0.0,0.0,0.0,3.419420857994655e-05
JMJD6,0.0,0.0,0.0,3.417531465948268e-05
CTD-3131K8.2,0.0,0.0,0.0,3.41659999305372e-05
DNAJC18,0.0,0.0,0.0,3.416571997134503e-05
CATSPERG,0.0,0.0,0.0,3.416567328745438e-05
FAM72A,0.0,0.0,0.0,3.416559281756345e-05
EDARADD,0.0,0.0,0.0,3.415573096802633e-05
SMIM15,0.0,0.0,0.0,3.414440482624478e-05
ZNF841,0.0,0.0,0.0,3.414357294934822e-05
TNS1,0.0,0.0,0.0,3.414355714136742e-05
PLD2,0.0,0.0,0.0,3.412855308717818e-05
COMT,0.0,0.0,0.0,3.4113699569384474e-05
ATMIN,0.0,0.0,0.0,3.4111305444411164e-05
ZNF623,0.0,0.0,0.0,3.409205282328888e-05
B4GALT5,0.0,0.0,0.0,3.409063770586388e-05
SLC36A4,0.0,0.0,0.0,3.407880785420823e-05
NME2,0.0,0.0,0.0,3.4075826713614146e-05
SLC25A4,0.0,0.0,0.0,3.406261877766496e-05
POLR1B,0.0,0.0,0.0,3.405996249786339e-05
FAR1,0.0,0.0,0.0,3.405929794259102e-05
ZBTB3,0.0,0.0,0.0,3.40581016811383e-05
CD27-AS1,0.0,0.0,0.0,3.404791445500392e-05
TBCA,0.0,0.0,0.0,3.404761645758106e-05
GCSH,0.0,0.0,0.0,3.4045502875717843e-05
GCNT2,0.0,0.0,0.0,3.4041561455074715e-05
APBB1,0.0,0.0,0.0,3.403931828139311e-05
SLC35G2,0.0,0.0,0.0,3.4032201117413185e-05
PLCL1,0.0,0.0,0.0,3.4032079209787596e-05
HIST3H2A,0.0,0.0,0.0,3.4031978304640314e-05
C11orf35,0.0,0.0,0.0,3.403196437816953e-05
HRK,0.0,0.0,0.0,3.403195313419156e-05
PRR14L,0.0,0.0,0.0,3.40202754298467e-05
CTC-378H22.2,0.0,0.0,0.0,3.400662829146261e-05
LRRFIP2,0.0,0.0,0.0,3.397954474575462e-05
SIKE1,0.0,0.0,0.0,3.396491950352453e-05
HMGN5,0.0,0.0,0.0,3.396491147188319e-05
EPS8L1,0.0,0.0,0.0,3.3941560531647464e-05
TUBB4A,0.0,0.0,0.0,3.3941469085575687e-05
AC015849.19,0.0,0.0,0.0,3.39414599383725e-05
CTB-133G6.2,0.0,0.0,0.0,3.394141573342071e-05
KALRN,0.0,0.0,0.0,3.394138305798311e-05
ADC,0.0,0.0,0.0,3.3941350261046254e-05
BFSP1,0.0,0.0,0.0,3.394131056357104e-05
IRAK1BP1,0.0,0.0,0.0,3.394129754955535e-05
CEACAM1,0.0,0.0,0.0,3.394129636596942e-05
DKFZP779L1853,0.0,0.0,0.0,3.394125181002969e-05
PPIL6,0.0,0.0,0.0,3.3941243502668786e-05
TBC1D30,0.0,0.0,0.0,3.394124049565828e-05
MAMDC4,0.0,0.0,0.0,3.3940696479954124e-05
PARP15,0.0,0.0,0.0,3.3905533389722854e-05
RHOF,0.0,0.0,0.0,3.3904016385399005e-05
FAM177B,0.0,0.0,0.0,3.389862236636348e-05
TCEB3,0.0,0.0,0.0,3.389135292144641e-05
ATF5,0.0,0.0,0.0,3.389003107632515e-05
RCBTB1,0.0,0.0,0.0,3.388286192666608e-05
HNRNPUL2,0.0,0.0,0.0,3.3865805940967706e-05
NR1D2,0.0,0.0,0.0,3.386018753285591e-05
YY1,0.0,0.0,0.0,3.385800099991617e-05
BAIAP2-AS1,0.0,0.0,0.0,3.383527102000131e-05
NFRKB,0.0,0.0,0.0,3.3826092308021095e-05
NDUFAF3,0.0,0.0,0.0,3.3825943358375386e-05
ENY2,0.0,0.0,0.0,3.3822271518849724e-05
ZNF470,0.0,0.0,0.0,3.3807631053706655e-05
PTK7,0.0,0.0,0.0,3.380762298359946e-05
PTPLA,0.0,0.0,0.0,3.380753870598393e-05
ZNF441,0.0,0.0,0.0,3.380752310124466e-05
GLB1L,0.0,0.0,0.0,3.3807461617491285e-05
GIMAP7,0.0,0.0,0.0,3.379727698119679e-05
COMMD2,0.0,0.0,0.0,3.379283748843033e-05
GUCY1B3,0.0,0.0,0.0,3.378843635853231e-05
PDCD10,0.0,0.0,0.0,3.378706294814198e-05
CEP250,0.0,0.0,0.0,3.3784172853830574e-05
ALS2CL,0.0,0.0,0.0,3.37820506544019e-05
L3HYPDH,0.0,0.0,0.0,3.377448882854138e-05
ANTXR2,0.0,0.0,0.0,3.3769482987691835e-05
NT5M,0.0,0.0,0.0,3.376836778391677e-05
IL3RA,0.0,0.0,0.0,3.376645808911019e-05
ZNF683,0.0,0.0,0.0,3.3766235871464445e-05
EIF4EBP1,0.0,0.0,0.0,3.375867573462128e-05
MICU3,0.0,0.0,0.0,3.375317730824403e-05
TADA3,0.0,0.0,0.0,3.375137689401438e-05
SNF8,0.0,0.0,0.0,3.3737193250527504e-05
PSMB2,0.0,0.0,0.0,3.372642267642943e-05
SEC61A2,0.0,0.0,0.0,3.371703425560843e-05
UBA6,0.0,0.0,0.0,3.371523519691473e-05
CD14,0.0,0.0,0.0,3.3703200109730306e-05
RHEBL1,0.0,0.0,0.0,3.370019650947608e-05
C1orf35,0.0,0.0,0.0,3.369838759067965e-05
ZNF174,0.0,0.0,0.0,3.369691311099918e-05
TMEM129,0.0,0.0,0.0,3.369423243889238e-05
TAF1,0.0,0.0,0.0,3.369242919570967e-05
BBS1,0.0,0.0,0.0,3.369140070450182e-05
CD93,0.0,0.0,0.0,3.368732799997426e-05
MAPKAPK2,0.0,0.0,0.0,3.368394284614225e-05
UBAP2L,0.0,0.0,0.0,3.367137321143474e-05
PDIA6,0.0,0.0,0.0,3.3667987460346884e-05
TMEM186,0.0,0.0,0.0,3.365874891496514e-05
DCAF6,0.0,0.0,0.0,3.363107405011866e-05
EXOC3L1,0.0,0.0,0.0,3.360371955702916e-05
MRFAP1,0.0,0.0,0.0,3.3599740861296446e-05
SLC4A10,0.0,0.0,0.0,3.35896574641446e-05
SOAT1,0.0,0.0,0.0,3.358249860355928e-05
EPB41L3,0.0,0.0,0.0,3.35765595352615e-05
ZNF689,0.0,0.0,0.0,3.356045742857941e-05
RIC8A,0.0,0.0,0.0,3.355981205888394e-05
DENND1A,0.0,0.0,0.0,3.3558248238184714e-05
CCDC61,0.0,0.0,0.0,3.3549937628345415e-05
CLEC16A,0.0,0.0,0.0,3.354216347371636e-05
FDX1,0.0,0.0,0.0,3.3528822668019476e-05
AC120194.1,0.0,0.0,0.0,3.352729209769351e-05
PGAP3,0.0,0.0,0.0,3.352657102651454e-05
CTSL,0.0,0.0,0.0,3.350318126414995e-05
FCER1G,0.0,0.0,0.0,3.349126975327827e-05
HUS1B,0.0,0.0,0.0,3.349030616494723e-05
DDX3Y,0.0,0.0,0.0,3.348348242705847e-05
DNAJC3-AS1,0.0,0.0,0.0,3.3478287838708496e-05
SWI5,0.0,0.0,0.0,3.347504609331488e-05
KAT6A,0.0,0.0,0.0,3.3469079152110655e-05
IGF2BP2,0.0,0.0,0.0,3.34638152143037e-05
KIAA0226,0.0,0.0,0.0,3.346345290697077e-05
ZNF667-AS1,0.0,0.0,0.0,3.3457477084658293e-05
NOTCH2NL,0.0,0.0,0.0,3.3447360764351146e-05
PSMC4,0.0,0.0,0.0,3.3438454330206446e-05
CD68,0.0,0.0,0.0,3.3426594068656594e-05
SPAG4,0.0,0.0,0.0,3.342067975362169e-05
MANF,0.0,0.0,0.0,3.341467335597768e-05
SLC35E2,0.0,0.0,0.0,3.341263540617871e-05
ATP6V0E2,0.0,0.0,0.0,3.3403484147560325e-05
TLE3,0.0,0.0,0.0,3.34005501212792e-05
TMEM19,0.0,0.0,0.0,3.33939172745605e-05
SLC17A9,0.0,0.0,0.0,3.339013896565589e-05
TMEM156,0.0,0.0,0.0,3.3388039284667105e-05
AIFM2,0.0,0.0,0.0,3.336544141387657e-05
GOLGA8B,0.0,0.0,0.0,3.336469764989767e-05
A2M,0.0,0.0,0.0,3.3360402973893484e-05
ZNF266,0.0,0.0,0.0,3.3360060761465174e-05
CTD-2260A17.2,0.0,0.0,0.0,3.3358871852635864e-05
TRAF3IP2,0.0,0.0,0.0,3.3356531503227014e-05
LRFN1,0.0,0.0,0.0,3.334172381767786e-05
AGAP6,0.0,0.0,0.0,3.334018965671423e-05
AEBP1,0.0,0.0,0.0,3.3325122191808216e-05
DTX2,0.0,0.0,0.0,3.331441090084442e-05
ZNF506,0.0,0.0,0.0,3.330497151750143e-05
RPS21,0.0,0.0,0.0,3.3304057212663994e-05
SLC6A16,0.0,0.0,0.0,3.328365622525617e-05
ATRAID,0.0,0.0,0.0,3.328006387363842e-05
AP001816.1,0.0,0.0,0.0,3.3279483906737656e-05
DNAJC13,0.0,0.0,0.0,3.3269949966483884e-05
IFI27L2,0.0,0.0,0.0,3.325781638885164e-05
DTX3,0.0,0.0,0.0,3.3255796842587424e-05
EMC2,0.0,0.0,0.0,3.325490989122096e-05
CLN6,0.0,0.0,0.0,3.325390899140691e-05
SLFN5,0.0,0.0,0.0,3.325243889842091e-05
CACNA1C-AS2,0.0,0.0,0.0,3.32474735172023e-05
ANKRD55,0.0,0.0,0.0,3.3245874610485805e-05
CCDC6,0.0,0.0,0.0,3.324072111724681e-05
RP11-63P12.6,0.0,0.0,0.0,3.3235743579689856e-05
OSBPL10,0.0,0.0,0.0,3.3231177224686845e-05
HSPA1A,0.0,0.0,0.0,3.322953731849935e-05
GPSM2,0.0,0.0,0.0,3.322722815111332e-05
MARK4,0.0,0.0,0.0,3.3225533662241515e-05
TGFB1,0.0,0.0,0.0,3.32205766664645e-05
ADTRP,0.0,0.0,0.0,3.3217043829102095e-05
STK11IP,0.0,0.0,0.0,3.321369208547708e-05
PID1,0.0,0.0,0.0,3.3206299008696214e-05
C2CD2L,0.0,0.0,0.0,3.319840017919909e-05
ALKBH6,0.0,0.0,0.0,3.319634132656265e-05
GINM1,0.0,0.0,0.0,3.3189778332845986e-05
RP11-420G6.4,0.0,0.0,0.0,3.318744095629745e-05
RP13-977J11.2,0.0,0.0,0.0,3.3178656454504294e-05
